18480,Tmax,2019,AUG,89.06,85.28,84.2,84.92,75.92,76.28,77.18,81.5,83.48,82.03999999999999,79.34,84.02,88.34,97.88000000000001,91.58000000000001,83.84,82.75999999999999,69.25999999999999,69.80000000000001,71.96000000000001,73.4,76.28,79.16,80.78,82.75999999999999,81.68,80.24000000000001,80.06,81.86,80.96000000000001,78.80000000000001
18480,Tmax,2019,SEP,79.34,81.86,82.58000000000001,79.34,78.80000000000001,81.68,77.72,73.58000000000001,74.30000000000001,76.46000000000001,75.92,75.02,74.66,72.86,63.14,57.019999999999996,71.42,78.98,82.4,76.46000000000001,64.58000000000001,60.08,68.36,76.46000000000001,70.88,73.22,76.28,69.98,71.6,76.64,-999999.0
18480,Tmax,2019,OCT,78.80000000000001,79.88,75.92,77.9,76.64,66.56,67.28,68.53999999999999,70.7,75.2,70.7,67.64,67.46000000000001,76.64,78.98,72.5,72.32,69.98,68.9,67.46000000000001,62.42,61.519999999999996,65.12,66.02,65.84,59.72,59.900000000000006,55.040000000000006,62.42,62.78,63.31999999999999
18480,Tmax,2019,NOV,54.32,43.7,54.14,60.44,64.03999999999999,66.2,68.36,65.84,63.86,65.48,65.12,63.5,60.8,63.68000000000001,57.74,57.56,53.42,54.32,51.620000000000005,46.58,45.86,49.64,53.24,53.24,54.68,51.980000000000004,47.84,50.900000000000006,51.44,54.14,-999999.0
18480,Tmax,2019,DEC,46.04,37.94,46.4,40.46,31.64,29.48,28.58,29.48,30.02,37.58,45.5,41.36,47.66,50.18,48.56,46.94,48.2,50.72,52.879999999999995,55.040000000000006,53.24,52.879999999999995,52.519999999999996,44.6,39.92,34.52,34.16,34.88,32.9,37.94,38.66
18480,Tmax,2020,JAN,35.06,31.64,33.44,30.56,35.42,37.94,40.46,37.58,32.0,30.56,36.86,39.019999999999996,39.74,43.52,40.64,35.78,33.8,31.64,27.86,31.1,25.88,31.64,33.98,27.32,37.76,47.66,48.92,44.06,42.980000000000004,39.74,31.82
18480,Tmax,2020,FEB,33.08,40.82,45.86,44.24,48.74,46.58,33.08,23.9,18.32,20.479999999999997,31.28,36.14,35.78,36.5,40.82,34.88,34.34,39.2,43.879999999999995,48.019999999999996,43.16,38.480000000000004,41.0,44.24,42.26,56.480000000000004,50.0,54.14,48.56,-999999.0,-999999.0
18480,Tmax,2020,MAR,42.8,51.26,58.46,64.4,60.08,54.5,58.1,65.84,65.30000000000001,57.2,57.92,61.519999999999996,62.42,62.42,62.06,50.18,26.42,26.060000000000002,29.84,32.9,44.24,52.879999999999995,57.74,58.82,56.120000000000005,56.66,57.379999999999995,48.019999999999996,46.04,43.879999999999995,52.16
18480,Tmax,2020,APR,48.92,55.94,44.24,54.86,65.84,59.18,54.32,56.120000000000005,54.86,54.86,55.58,55.400000000000006,57.379999999999995,62.24,56.3,51.980000000000004,62.42,66.92,68.0,70.16,61.519999999999996,49.64,46.58,52.7,59.0,60.08,64.75999999999999,63.68000000000001,66.02,60.620000000000005,-999999.0
18480,Tmax,2020,MAY,53.96,56.84,59.72,59.0,56.120000000000005,60.44,64.58000000000001,49.82,56.66,60.620000000000005,68.72,77.9,74.30000000000001,76.1,80.24000000000001,84.56,78.98,84.02,80.6,84.74000000000001,86.53999999999999,73.22,53.96,54.5,62.96,74.12,78.80000000000001,71.6,59.0,66.2,69.98
18480,Tmax,2020,JUN,71.06,65.48,67.46000000000001,68.53999999999999,75.74000000000001,83.12,87.25999999999999,87.08000000000001,86.72,87.25999999999999,77.72,73.75999999999999,64.94,71.96000000000001,77.36,80.78,83.48,77.18,69.62,72.68,78.62,79.52,82.22,76.28,78.62,77.72,76.82,80.96000000000001,81.68,80.96000000000001,-999999.0
18480,Tmax,2020,JUL,81.86,83.12,86.72,89.78,88.88,87.80000000000001,91.22,88.52,82.03999999999999,79.52,82.4,85.1,81.68,83.84,88.88,91.22,86.18,86.53999999999999,93.2,93.38,84.56,78.98,80.42,82.75999999999999,83.84,89.42,92.30000000000001,86.53999999999999,85.82,86.36,84.02
18480,Tmax,2020,AUG,85.28,84.02,79.7,81.68,84.38,87.08000000000001,88.16,88.7,85.64,83.66,82.22,81.86,81.5,79.16,75.2,76.28,74.66,79.7,84.38,86.9,78.62,77.18,76.46000000000001,78.62,84.02,86.9,86.53999999999999,84.38,87.62,89.96000000000001,89.96000000000001
18480,Tmax,2020,SEP,91.58000000000001,93.92,96.98,96.26,82.22,77.9,81.68,84.38,75.92,79.34,85.1,88.88,81.14,80.78,79.52,80.42,84.38,85.46000000000001,77.36,76.64,71.6,71.06,77.18,79.88,70.7,76.46000000000001,82.94,81.14,82.75999999999999,69.25999999999999,-999999.0
18480,Tmax,2020,OCT,71.78,66.56,70.16,71.78,75.2,79.88,81.32,82.94,82.03999999999999,73.94,74.84,76.82,75.92,77.53999999999999,72.14,74.30000000000001,74.84,73.94,62.78,58.64,61.88,69.62,71.42,73.58000000000001,74.12,74.66,75.38,72.86,68.72,65.66,55.22
18480,Tmax,2020,NOV,55.94,54.5,57.019999999999996,52.16,51.26,50.36,49.28,52.7,53.24,54.14,49.64,49.1,50.540000000000006,50.18,48.92,48.2,50.900000000000006,47.3,45.5,37.58,42.08,41.54,39.74,43.879999999999995,40.64,39.56,40.1,45.5,44.96,44.96,-999999.0
18480,Tmax,2020,DEC,46.94,48.92,50.36,49.82,47.3,47.66,49.82,46.58,46.76,49.46,45.14,48.92,47.66,46.58,46.58,46.4,41.18,40.46,40.1,39.38,37.76,37.76,33.26,33.08,47.3,48.2,46.94,47.120000000000005,50.72,48.74,50.72
18480,Tmax,2021,JAN,48.379999999999995,48.2,45.68,46.58,51.08,49.46,50.540000000000006,51.980000000000004,53.24,54.68,58.1,59.900000000000006,56.84,34.34,33.62,36.86,38.84,24.8,20.66,23.54,32.18,38.3,39.019999999999996,42.44,42.8,44.96,53.6,42.08,32.54,39.56,42.08
18480,Tmax,2021,FEB,48.74,55.400000000000006,51.44,53.78,50.18,53.6,58.64,59.0,58.28,53.24,60.44,52.879999999999995,41.54,48.56,47.480000000000004,28.94,16.88,18.14,25.34,27.68,25.88,37.58,45.68,45.5,39.56,42.26,49.82,48.74,-999999.0,-999999.0,-999999.0
18480,Tmax,2021,MAR,37.04,38.66,47.120000000000005,43.52,53.78,55.400000000000006,45.5,41.54,48.56,51.980000000000004,53.78,34.7,50.540000000000006,51.620000000000005,47.66,45.14,38.3,39.38,47.480000000000004,49.46,59.900000000000006,63.68000000000001,52.519999999999996,37.22,28.94,37.22,33.26,43.7,49.64,44.42,48.019999999999996
18480,Tmax,2021,APR,44.6,47.120000000000005,52.879999999999995,57.019999999999996,59.18,63.5,70.52,62.96,50.0,31.1,36.68,40.82,47.3,59.72,61.16,64.4,67.1,65.84,63.31999999999999,65.66,61.519999999999996,60.26,65.84,67.1,64.4,59.540000000000006,63.31999999999999,72.32,77.36,71.78,-999999.0
18480,Tmax,2021,MAY,73.75999999999999,77.0,80.96000000000001,73.03999999999999,69.25999999999999,62.06,68.18,79.16,62.42,56.3,66.74000000000001,75.2,78.80000000000001,80.78,81.14,72.5,65.66,76.82,71.96000000000001,85.82,83.12,61.519999999999996,64.22,70.34,77.36,82.03999999999999,81.14,79.88,69.08000000000001,74.66,73.4
18480,Tmax,2021,JUN,65.12,60.620000000000005,63.5,62.6,64.03999999999999,69.44,74.30000000000001,78.80000000000001,75.02,73.22,70.88,68.53999999999999,74.84,77.36,72.86,69.80000000000001,69.25999999999999,73.75999999999999,79.34,84.38,80.24000000000001,76.1,76.82,78.08000000000001,78.62,75.74000000000001,80.42,82.03999999999999,81.68,84.2,-999999.0
18480,Tmax,2021,JUL,87.25999999999999,92.12,86.9,73.22,75.92,80.78,80.42,84.38,82.22,80.6,81.86,85.82,87.62,83.66,84.02,84.92,90.86000000000001,96.08,95.36000000000001,93.38,92.48,82.75999999999999,79.34,78.44,79.88,82.22,81.32,80.96000000000001,80.42,82.94,84.56
18480,Tmax,2021,AUG,86.0,83.66,86.9,89.78,89.06,91.4,83.30000000000001,72.5,75.38,71.78,74.30000000000001,77.36,77.36,75.92,75.38,77.36,82.4,85.64,84.56,82.94,82.4,82.4,79.7,79.88,84.02,88.7,91.03999999999999,94.46000000000001,88.52,90.5,86.18
18480,Tmax,2021,SEP,87.62,74.12,69.44,71.06,73.94,72.5,69.80000000000001,74.66,78.98,77.0,72.86,75.02,76.1,77.9,70.34,55.400000000000006,60.08,69.62,75.74000000000001,76.1,77.36,65.48,55.22,58.64,63.31999999999999,65.48,69.80000000000001,68.0,64.75999999999999,59.540000000000006,-999999.0
18480,Tmax,2021,OCT,60.26,62.78,61.7,59.36,58.82,57.019999999999996,59.72,64.94,73.4,76.1,73.94,74.12,65.12,66.2,69.80000000000001,70.34,60.26,58.64,57.2,53.6,57.019999999999996,65.30000000000001,65.48,64.94,50.900000000000006,48.019999999999996,57.92,58.64,53.96,53.24,58.82
18480,Tmax,2021,NOV,64.94,61.519999999999996,60.44,62.06,60.8,61.519999999999996,61.16,63.14,66.38,56.84,37.4,41.0,48.2,55.040000000000006,54.5,46.04,55.58,56.84,50.72,40.82,46.04,53.42,56.66,48.92,38.480000000000004,49.64,50.72,56.84,63.14,62.78,-999999.0
18480,Tmax,2021,DEC,42.8,40.82,47.480000000000004,51.8,51.26,52.879999999999995,56.66,46.94,44.24,52.34,54.68,58.28,59.900000000000006,51.26,43.34,36.86,33.44,30.2,32.72,34.52,27.5,21.560000000000002,23.54,21.02,32.0,37.22,39.92,41.9,45.14,42.980000000000004,44.42
